"FIPS","Population","HS","BAorHigher","Owner_Occupied","Uninsured","Poverty","MetroArea","Unemployment","HHIncome_med","HHInc_PercStateTotal","Rural_Urban","UrbanInfCode","EconType","Male","WhiteAlone","BlackAlone","AsianAlone","Hispanic","Multiple"
22019,"203112",33.8,21.9,69.2190792414277,NA,14.9,"Yes",3.8,"50531 ",105.2,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22021,"9960",43.2,14.2,NA,NA,20.8,"No",5.7,"40842 ",85.1,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22023,"6968",38.8,11.6,NA,NA,13.9,"Yes",3.5,"57299 ",119.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22025,"9608",42.5,11.7,NA,NA,26,"No",6.8,"35812 ",74.6,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22027,"15944",41.4,14.7,NA,NA,32.7,"No",5.2,"33659 ",70.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Mining",NA,NA,NA,NA,NA,NA
22029,"19572",41.4,12.8,NA,NA,27.2,"No",7,"35840 ",74.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
22031,"27436",42.8,14.2,NA,NA,18.3,"Yes",5.7,"44457 ",92.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
22033,"440956",27.3,34.7,59.7692880026072,NA,16.7,"Yes",4.3,"52945 ",110.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
22035,"7037",38.8,8.5,NA,NA,45.7,"No",10.3,"27714 ",57.7,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
22037,"19305",42.5,12.6,NA,NA,19.6,"Yes",4.7,"45174 ",94.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
22039,"33443",39.8,12.8,NA,NA,27.3,"No",5.8,"34113 ",71,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22041,"20156",42.9,11.9,NA,NA,27.3,"No",7.1,"34446 ",71.7,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22043,"22482",43.5,8.4,NA,NA,20,"Yes",5.9,"43502 ",90.6,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
22045,"70941",42.8,12.7,58.1704308217878,NA,24.1,"Yes",5.8,"42909 ",89.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
22047,"32721",40.4,14.5,NA,NA,23.8,"Yes",6.2,"47917 ",99.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",NA,NA,NA,NA,NA,NA
22049,"15902",43.3,13.5,NA,NA,21.6,"No",4.6,"40828 ",85,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22051,"434051",31.2,26.1,62.3581362962787,NA,15.6,"Yes",4.4,"50871 ",105.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22053,"31582",41.7,15.9,NA,NA,17.7,"No",4.7,"44492 ",92.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22055,"242782",30.2,32.1,66.4874531939865,NA,15.3,"Yes",4.5,"57821 ",120.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
22057,"98115",40.2,16.6,74.8187808896211,NA,16.6,"Yes",4.7,"52651 ",109.6,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22059,"14917",41.8,12.2,NA,NA,19.5,"No",4.4,"45742 ",95.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Mining",NA,NA,NA,NA,NA,NA
22061,"47196",27.3,36.5,NA,NA,25.8,"No",5.2,"36525 ",76.1,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",NA,NA,NA,NA,NA,NA
22063,"139567",39,18.3,81.6469411568595,NA,11.3,"Yes",4.1,"63088 ",131.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22065,"11161",39,12.6,NA,NA,41.7,"No",8.3,"28452 ",59.2,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Nonspecialized",NA,NA,NA,NA,NA,NA
22067,"25398",44.2,13,NA,NA,27.4,"No",8.2,"34023 ",70.9,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
22069,"38659",35,17.8,NA,NA,32.8,"No",5.8,"36298 ",75.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",NA,NA,NA,NA,NA,NA
22071,"391006",22.9,36.8,47.1784420289855,NA,23.8,"Yes",5,"38855 ",80.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
22073,"154475",33.9,24.3,59.3505289188075,NA,21.3,"Yes",5.2,"44371 ",92.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22075,"23410",34.5,19.6,NA,NA,15.5,"Yes",4.6,"58643 ",122.1,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22077,"21940",40.2,15.2,NA,NA,20.3,"Yes",5.4,"46603 ",97,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22079,"130562",37.5,20.5,64.6318569100324,NA,19.4,"Yes",5.3,"48116 ",100.2,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22081,"8477",40,13.9,NA,NA,23.1,"No",4.4,"36865 ",76.8,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22083,"20192",40.6,13.5,NA,NA,26.2,"No",6.2,"35103 ",73.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22085,"24032",46.4,13.1,NA,NA,23.1,"No",5.2,"36423 ",75.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
22087,"46721",37.3,12.3,NA,NA,20.1,"Yes",5,"43983 ",91.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22089,"52879",34.8,24.2,NA,NA,12.8,"Yes",4.4,"67585 ",140.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",NA,NA,NA,NA,NA,NA
22091,"10262",40,13.9,NA,NA,19.6,"Yes",6.6,"38699 ",80.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22093,"21037",42.9,14.3,NA,NA,16.8,"Yes",6.2,"53903 ",112.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",NA,NA,NA,NA,NA,NA
22095,"43184",38,16.3,NA,NA,18.2,"Yes",5.7,"50830 ",105.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",NA,NA,NA,NA,NA,NA
22097,"82764",40.9,14.2,72.0035837536501,NA,32.7,"No",6.2,"36624 ",76.3,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
22099,"53621",42,14.4,NA,NA,19.3,"Yes",5.2,"46229 ",96.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
22101,"49774",50,10.6,NA,NA,21,"No",6.6,"39764 ",82.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Mining",NA,NA,NA,NA,NA,NA
22103,"258111",26.3,33.5,77.1447316902824,NA,11.8,"Yes",4.2,"67054 ",139.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22105,"133777",37.8,19.4,67.6976781945121,NA,17.9,"Yes",5.5,"47128 ",98.1,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22107,"4462",47.1,10.5,NA,NA,31.6,"No",7.7,"28962 ",60.3,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
22109,"111021",38.6,15.8,69.2578640966685,NA,17.3,"Yes",5,"51665 ",107.6,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22111,"22330",47.1,14.6,NA,NA,18,"Yes",5.7,"43584 ",90.8,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",NA,NA,NA,NA,NA,NA
22113,"59830",41.9,14.2,NA,NA,18.3,"Yes",5.3,"48263 ",100.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
22115,"48860",37.4,16.8,NA,NA,17.5,"No",6.6,"47664 ",99.3,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",NA,NA,NA,NA,NA,NA
22117,"46582",42.8,11.7,NA,NA,24.6,"No",5.7,"36850 ",76.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Government",NA,NA,NA,NA,NA,NA
22119,"38798",41.6,15.1,NA,NA,26,"Yes",6.1,"35070 ",73,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22121,"26427",38.8,20.6,NA,NA,12.8,"Yes",4.4,"58205 ",121.2,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
22123,"10982",43.4,12.6,NA,NA,23.3,"No",9.2,"39332 ",81.9,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
22125,"15460",35.7,22.2,NA,NA,24.4,"Yes",4,"60296 ",125.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
22127,"14134",43.8,14.4,NA,NA,22.8,"No",6.3,"40133 ",83.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
23000,"1338404",31.8,30.9,NA,NA,11.6,NA,3.4,"55579 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
23001,"107679",36.5,22.2,65.6582352813241,NA,12.3,"Yes",3.3,"49935 ",89.8,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
23003,"67111",37.2,18.9,72.5701047681615,NA,15.3,"No",4.8,"39450 ",71,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
23005,"293557",22.3,46.7,71.981602796918,NA,8.2,"Yes",2.7,"71586 ",128.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
23007,"29897",37.2,25.4,NA,NA,14.5,"No",4,"49561 ",89.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23009,"54811",32.3,32.3,NA,NA,11.6,"No",3.8,"52148 ",93.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23011,"122083",32.9,27.1,68.427523379555,NA,11.2,"No",3.2,"52154 ",93.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",NA,NA,NA,NA,NA,NA
23013,"39771",33.5,31,NA,NA,11,"No",3.2,"56678 ",102,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23015,"34342",33.2,32.7,NA,NA,11.1,"No",3.3,"56211 ",101.1,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23017,"57618",43.3,19,NA,NA,16.7,"No",4,"44243 ",79.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23019,"151096",33.6,27.1,71.6710656548994,NA,14.7,"Yes",3.8,"47840 ",86.1,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
23021,"16800",40.4,18.3,NA,NA,17.5,"No",4.2,"40066 ",72.1,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
23023,"35634",30.1,35.5,NA,NA,8.7,"Yes",2.7,"65969 ",118.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",NA,NA,NA,NA,NA,NA
23025,"50592",40.2,16.5,NA,NA,16.1,"No",4.8,"43755 ",78.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
23027,"39694",32.6,29.6,NA,NA,13.7,"No",3.5,"49482 ",89,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
23029,"31490",39,20.8,NA,NA,18.3,"No",4.9,"39522 ",71.1,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
23031,"206229",30.6,31.4,74.8270459202121,NA,9,"Yes",3,"65984 ",118.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
24000,"6042718",24.8,39.6,NA,NA,9.1,NA,3.9,"83076 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
24001,"70975",41.9,18.3,65.5995878868161,NA,16.7,"Yes",5.5,"43535 ",52.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
24003,"576031",23.8,40.9,75.3469584034624,NA,7,"Yes",3.3,"97051 ",116.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
24005,"828431",26.2,38.6,65.5969928036682,NA,9.9,"Yes",4,"75836 ",91.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24009,"92003",30.3,31.1,85.015838479506,NA,5.4,"Yes",3.5,"106270 ",127.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Recreation",NA,NA,NA,NA,NA,NA
24011,"33304",40.7,16.9,NA,NA,13.2,"No",3.8,"56627 ",68.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
24013,"168429",29.9,35.6,81.8989740573744,NA,6,"Yes",3.2,"95956 ",115.5,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24015,"102826",37.7,22.8,73.6351897134379,NA,8.3,"Yes",4.4,"72739 ",87.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24017,"161503",31.4,28.9,75.0618287167892,NA,6.6,"Yes",3.9,"92616 ",111.5,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24019,"31998",39.4,20.8,NA,NA,15.4,"No",5.2,"48682 ",58.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
24021,"255648",24.3,40.6,74.8323928559824,NA,6.2,"Yes",3.5,"95196 ",114.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24023,"29163",43.8,20.1,NA,NA,12.2,"No",4.8,"49147 ",59.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
24025,"253956",26.6,35.8,77.2007897123953,NA,7,"Yes",3.6,"87959 ",105.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
24027,"323196",14,61.4,74.8614351759491,NA,5.2,"Yes",3,"116719 ",140.5,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24029,"19383",28.6,34.2,NA,NA,12.9,"No",4.3,"55514 ",66.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Recreation",NA,NA,NA,NA,NA,NA
24031,"1052567",13.3,59,65.2477499805744,6.88038465406516,6.9,"Yes",3.2,"107758 ",129.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
24033,"909308",25.7,32.7,61.9273967753355,10.5111465073981,8.3,"Yes",4.1,"82445 ",99.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
24035,"50251",29.6,34.9,NA,NA,6.5,"Yes",3.3,"93751 ",112.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Recreation",NA,NA,NA,NA,NA,NA
24037,"112664",30,31.5,71.1734443900049,NA,8,"Yes",3.8,"89964 ",108.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
24039,"25675",40.3,15.7,NA,NA,23.4,"Yes",6.9,"42098 ",50.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
24041,"36968",25.6,38.6,NA,NA,9.2,"No",3.7,"64245 ",77.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Recreation",NA,NA,NA,NA,NA,NA
24043,"150926",36.4,21.4,64.1159133826306,NA,11.1,"Yes",4.3,"62556 ",75.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24045,"103195",32.5,26.8,56.9175627240143,NA,14.6,"Yes",5.2,"54313 ",65.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
24047,"51823",31.6,30.4,NA,NA,10.4,"Yes",8,"59266 ",71.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
24510,"602495",29.9,31.2,47.4196770434493,NA,18.9,"Yes",5.7,"50501 ",60.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Government",NA,NA,NA,NA,NA,NA
25000,"6902149",24.2,42.9,NA,NA,10,NA,3.3,"79817 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
25001,"213413",24.3,42.8,79.7619047619048,NA,8,"Yes",4.3,"69001 ",86.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
25003,"126348",29.9,33.4,69.1288542800731,NA,11.3,"Yes",4,"58375 ",73.1,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
25005,"564022",29.9,28,63.7498284302512,NA,10.8,"Yes",4.3,"66005 ",82.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
25007,"17352",24.3,44.2,NA,NA,7.7,"No",4.6,"70224 ",88,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Recreation",NA,NA,NA,NA,NA,NA
25009,"790638",25.2,39.4,64.1822966962719,NA,10.7,"Yes",3.4,"76373 ",95.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
